oai:ecommons.cornell.edu:1813/34252	Chen, Tsuhan
oai:ecommons.cornell.edu:1813/34253	Cook, Maria L
oai:ecommons.cornell.edu:1813/34254	Ganem, Bruce
oai:ecommons.cornell.edu:1813/34255	Li, Shanjun
oai:ecommons.cornell.edu:1813/34256	Nussbaum, Michael
oai:ecommons.cornell.edu:1813/34257	Dichtel, William Robert
oai:ecommons.cornell.edu:1813/34258	Nydam, Daryl Van
oai:ecommons.cornell.edu:1813/34259	Reyna, Valerie
oai:ecommons.cornell.edu:1813/34260	Sakai, Naoki
oai:ecommons.cornell.edu:1813/34260	Sakai, Naoki
oai:ecommons.cornell.edu:1813/34261	Parker, Alan R.
oai:ecommons.cornell.edu:1813/34262	Flanagan, Eanna E
oai:ecommons.cornell.edu:1813/34263	Cassano, Patricia Ann
oai:ecommons.cornell.edu:1813/34264	Wells, Nancy M.
oai:ecommons.cornell.edu:1813/34265	Abruna, Hector D
oai:ecommons.cornell.edu:1813/34266	Kay, Suzanne Mahlburg
oai:ecommons.cornell.edu:1813/34267	Tumbar, Tudorita
oai:ecommons.cornell.edu:1813/34268	Mettler, Suzanne Bridget
oai:ecommons.cornell.edu:1813/34269	Strang, David
oai:ecommons.cornell.edu:1813/34270	Rickard, Bradley J.
oai:ecommons.cornell.edu:1813/34271	Boisclair, Yves R
oai:ecommons.cornell.edu:1813/34272	James, Douglas Leonard
oai:ecommons.cornell.edu:1813/34273	Elser, Veit
oai:ecommons.cornell.edu:1813/34274	Walter, Michael Todd
oai:ecommons.cornell.edu:1813/34275	Tolbert, Pamela S
oai:ecommons.cornell.edu:1813/34276	Tomlan, Michael Andrew
oai:ecommons.cornell.edu:1813/34277	Campbell, Mark
oai:ecommons.cornell.edu:1813/34278	Garcia, Maria Cristina
oai:ecommons.cornell.edu:1813/34279	Katzenstein, Peter Joachim
oai:ecommons.cornell.edu:1813/34280	Zabaras, Nicholas John
oai:ecommons.cornell.edu:1813/34281	Benjamin, Daniel
oai:ecommons.cornell.edu:1813/34282	Rooth, Mats
oai:ecommons.cornell.edu:1813/34283	Verma, Rohit
oai:ecommons.cornell.edu:1813/34284	Cerione, Richard A
oai:ecommons.cornell.edu:1813/34285	Schulze, William D
oai:ecommons.cornell.edu:1813/34286	Bowser, Paul Raymond
oai:ecommons.cornell.edu:1813/34287	Bosteels, Bruno
oai:ecommons.cornell.edu:1813/34288	Sangren, Paul Steven
oai:ecommons.cornell.edu:1813/34289	Lemley, Ann Theresa
oai:ecommons.cornell.edu:1813/34290	Strogatz, Steven H
oai:ecommons.cornell.edu:1813/34291	Lei, Xingen
oai:ecommons.cornell.edu:1813/34292	Baird, Barbara Ann
oai:ecommons.cornell.edu:1813/34293	Hernandez, Christopher J.
oai:ecommons.cornell.edu:1813/34294	Madsen, Eugene Lewis
oai:ecommons.cornell.edu:1813/34295	Pepiot, Perrine
oai:ecommons.cornell.edu:1813/34296	Hay, Anthony G.
oai:ecommons.cornell.edu:1813/34297	Adelson, Leslie Allen
oai:ecommons.cornell.edu:1813/34298	Barbasch, Dan Mihai
oai:ecommons.cornell.edu:1813/34299	Goncalo, Jack A.
oai:ecommons.cornell.edu:1813/34299	Goncalo, Jack A.
oai:ecommons.cornell.edu:1813/34300	Fox, Thomas D.
oai:ecommons.cornell.edu:1813/34301	Sondermann, Holger
oai:ecommons.cornell.edu:1813/34302	Cerione, Richard A
oai:ecommons.cornell.edu:1813/34303	Lipson, Michal
oai:ecommons.cornell.edu:1813/34304	Birnholtz, Jeremy P.
oai:ecommons.cornell.edu:1813/34305	Fortier, Lisa Ann
oai:ecommons.cornell.edu:1813/34306	Ralph, Daniel C
oai:ecommons.cornell.edu:1813/34307	Afshari, Ehsan
oai:ecommons.cornell.edu:1813/34308	Whittaker, Gary R
oai:ecommons.cornell.edu:1813/34309	Cardie, Claire T
oai:ecommons.cornell.edu:1813/34310	Batt, Rosemary
oai:ecommons.cornell.edu:1813/34311	Durrett, Richard Timothy
oai:ecommons.cornell.edu:1813/34312	Kalas, Rayna M
oai:ecommons.cornell.edu:1813/34313	Cohen, Walter Isaac
oai:ecommons.cornell.edu:1813/34314	Wiedmann, Martin
oai:ecommons.cornell.edu:1813/34315	Lehmann, Christopher Johannes
oai:ecommons.cornell.edu:1813/34316	Walker, Larry P
oai:ecommons.cornell.edu:1813/34317	Olson, Christine Marie
oai:ecommons.cornell.edu:1813/34318	McMichael, Philip David
oai:ecommons.cornell.edu:1813/34319	Luo, Dan
oai:ecommons.cornell.edu:1813/34320	Lis, John T
oai:ecommons.cornell.edu:1813/34321	Ealick, Steven Edward
oai:ecommons.cornell.edu:1813/34322	McMichael, Philip David
oai:ecommons.cornell.edu:1813/34323	Ruppert, David
oai:ecommons.cornell.edu:1813/34324	Garcia, Ephrahim
oai:ecommons.cornell.edu:1813/34325	Padilla-Zakour, Olga I.
oai:ecommons.cornell.edu:1813/34326	DiTommaso, Antonio
oai:ecommons.cornell.edu:1813/34327	Katzenstein, Peter Joachim
oai:ecommons.cornell.edu:1813/34328	Tang, Ao
oai:ecommons.cornell.edu:1813/34329	Rizvi, Syed S H
oai:ecommons.cornell.edu:1813/34330	Donaghy, Kieran Patrick
oai:ecommons.cornell.edu:1813/34331	Luo, Dan
oai:ecommons.cornell.edu:1813/34332	Katzenstein, Peter Joachim
oai:ecommons.cornell.edu:1813/34333	Csaki, Csaba
oai:ecommons.cornell.edu:1813/34334	Smolka, Marcus B
oai:ecommons.cornell.edu:1813/34335	Pfeffer, Max John
oai:ecommons.cornell.edu:1813/34336	Andronicos, Christopher
oai:ecommons.cornell.edu:1813/34337	Hubbard, John Hamal
oai:ecommons.cornell.edu:1813/34339	Geisler, Charles C
oai:ecommons.cornell.edu:1813/34340	Hubbard, John Hamal
oai:ecommons.cornell.edu:1813/34341	Disalvo, Francis J
oai:ecommons.cornell.edu:1813/34342	Losey, John E.
oai:ecommons.cornell.edu:1813/34343	Goldstein, Michael H.
oai:ecommons.cornell.edu:1813/34344	Calderone, Nicholas W
oai:ecommons.cornell.edu:1813/34345	Arias, Tomas A.
oai:ecommons.cornell.edu:1813/34346	Crane, Brian
oai:ecommons.cornell.edu:1813/34347	Aneshansley, Daniel Joseph
oai:ecommons.cornell.edu:1813/34348	Tomlan, Michael Andrew
oai:ecommons.cornell.edu:1813/34349	Webster Jr, Michael Stilson
oai:ecommons.cornell.edu:1813/34350	Wang, Zheng Jane
oai:ecommons.cornell.edu:1813/34351	Abruna, Hector D
oai:ecommons.cornell.edu:1813/34352	Haynes, Martha Patricia
oai:ecommons.cornell.edu:1813/34353	Baker, Shefford P.
oai:ecommons.cornell.edu:1813/34354	Nixon, Kevin C
oai:ecommons.cornell.edu:1813/34355	Pawlowska, Teresa E.
oai:ecommons.cornell.edu:1813/34356	Loring, Roger F
oai:ecommons.cornell.edu:1813/34357	Christopherson, Susan M
oai:ecommons.cornell.edu:1813/34358	Kleinberg, Jon M
oai:ecommons.cornell.edu:1813/34359	Welker, Marina Andrea
oai:ecommons.cornell.edu:1813/34360	Lewis, Adrian S.
oai:ecommons.cornell.edu:1813/34361	Tomlan, Michael Andrew
oai:ecommons.cornell.edu:1813/34362	Arias, Tomas A.
oai:ecommons.cornell.edu:1813/34363	Wilson, Arthur L.
oai:ecommons.cornell.edu:1813/34364	Ng, David T.
oai:ecommons.cornell.edu:1813/34365	Fussell, Susan R.
oai:ecommons.cornell.edu:1813/34366	Samorodnitsky, Gennady
oai:ecommons.cornell.edu:1813/34367	Kanbur, Ravi
oai:ecommons.cornell.edu:1813/34368	Walter, Michael Todd
oai:ecommons.cornell.edu:1813/34369	Overton, Thomas R
oai:ecommons.cornell.edu:1813/34370	Lohman, Rowena B.
oai:ecommons.cornell.edu:1813/34371	Helmann, John D
oai:ecommons.cornell.edu:1813/34372	Kline, Ronald R
oai:ecommons.cornell.edu:1813/34373	Kress Gazit, Hadas
oai:ecommons.cornell.edu:1813/34374	Prasad, Eswar Shanker
oai:ecommons.cornell.edu:1813/34375	Ralph, Daniel C
oai:ecommons.cornell.edu:1813/34376	Jarrow, Robert A.
oai:ecommons.cornell.edu:1813/34377	Chiang, Hsiao-Dong
oai:ecommons.cornell.edu:1813/34378	Cassano, Patricia Ann
oai:ecommons.cornell.edu:1813/34379	Rudstam, Lars Gosta
oai:ecommons.cornell.edu:1813/34379	Rudstam, Lars Gosta
oai:ecommons.cornell.edu:1813/34380	de Bary, Brett
oai:ecommons.cornell.edu:1813/34382	Giannelis, Emmanuel P
oai:ecommons.cornell.edu:1813/34383	Erickson, David
oai:ecommons.cornell.edu:1813/34384	Wagner, Aaron B.
oai:ecommons.cornell.edu:1813/34385	Gunn, Edward Mansfield
oai:ecommons.cornell.edu:1813/34386	King, Michael R.
oai:ecommons.cornell.edu:1813/34387	Avedisian, C Thomas
oai:ecommons.cornell.edu:1813/34388	Verma, Rohit
oai:ecommons.cornell.edu:1813/34389	Pinstrup-Andersen, Per
oai:ecommons.cornell.edu:1813/34390	Waldman, Michael
oai:ecommons.cornell.edu:1813/34391	Anderson, Christopher K
oai:ecommons.cornell.edu:1813/34392	Mahowald, Natalie M
oai:ecommons.cornell.edu:1813/34393	Hua, Jian
oai:ecommons.cornell.edu:1813/34394	Huang, Ming
oai:ecommons.cornell.edu:1813/34395	Eklund, Matti
oai:ecommons.cornell.edu:1813/34399	Rusten, Jeffrey S
oai:ecommons.cornell.edu:1813/34400	Levitsky, David A
oai:ecommons.cornell.edu:1813/34537	MacDougall, Bonnie Graham
oai:ecommons.cornell.edu:1813/35000	Hedge, Alan
oai:ecommons.cornell.edu:1813/35151	Ginsburg, Judy
oai:ecommons.cornell.edu:1813/35950	Bemis, William Elliott
oai:ecommons.cornell.edu:1813/35951	Hinkin, Timothy Robert
oai:ecommons.cornell.edu:1813/36002	Vladimirsky, Alexander B.
oai:ecommons.cornell.edu:1813/36003	Schlom, Darrell
oai:ecommons.cornell.edu:1813/36004	Collum, David B
oai:ecommons.cornell.edu:1813/36005	Helmann, John D
oai:ecommons.cornell.edu:1813/36006	Cohn, Abigail C
oai:ecommons.cornell.edu:1813/36007	Ryd, Anders
oai:ecommons.cornell.edu:1813/36008	Chen, Gang
oai:ecommons.cornell.edu:1813/36009	Kline, Ronald R
oai:ecommons.cornell.edu:1813/36010	Gay, Geraldine K
oai:ecommons.cornell.edu:1813/36011	Warner, Mildred E
oai:ecommons.cornell.edu:1813/36012	Katzenstein, Peter Joachim
oai:ecommons.cornell.edu:1813/36013	Woodard, Joshua D.
oai:ecommons.cornell.edu:1813/36014	Schroeder, Frank
oai:ecommons.cornell.edu:1813/36015	Krasny, Marianne Elizabeth
oai:ecommons.cornell.edu:1813/36016	McMichael, Philip David
oai:ecommons.cornell.edu:1813/36017	Feigenson, Gerald W
oai:ecommons.cornell.edu:1813/36018	Martinez, Jose F.
oai:ecommons.cornell.edu:1813/36019	Stedinger, Jery Russell
oai:ecommons.cornell.edu:1813/36020	Lai, Dong
oai:ecommons.cornell.edu:1813/36021	Lipsky, David Bruce
oai:ecommons.cornell.edu:1813/36021	Lipsky, David Bruce
oai:ecommons.cornell.edu:1813/36022	McMichael, Philip David
oai:ecommons.cornell.edu:1813/36023	Cohen, Itai
oai:ecommons.cornell.edu:1813/36024	Diesing, Molly
oai:ecommons.cornell.edu:1813/36025	Wiedmann, Martin
oai:ecommons.cornell.edu:1813/36026	Ober, Christopher Kemper
oai:ecommons.cornell.edu:1813/36027	Savin-Williams, Ritch C.
oai:ecommons.cornell.edu:1813/36028	Alexander, James Paul
oai:ecommons.cornell.edu:1813/36029	Donaghy, Kieran Patrick
oai:ecommons.cornell.edu:1813/36030	Miller, William
oai:ecommons.cornell.edu:1813/36031	Culler, Jonathan Dwight
oai:ecommons.cornell.edu:1813/36032	Guckenheimer, John Mark
oai:ecommons.cornell.edu:1813/36033	Archer, Lynden  A.
oai:ecommons.cornell.edu:1813/36034	Ralph, Daniel C
oai:ecommons.cornell.edu:1813/36035	Butler, Walter Ronald
oai:ecommons.cornell.edu:1813/36036	Berest, Yuri
oai:ecommons.cornell.edu:1813/36037	Kan, Edwin Chihchuan
oai:ecommons.cornell.edu:1813/36038	Kirby, Brian
oai:ecommons.cornell.edu:1813/36039	Coates, Geoffrey
oai:ecommons.cornell.edu:1813/36040	Delisa, Matthew
oai:ecommons.cornell.edu:1813/36041	Garcia, Ephrahim
oai:ecommons.cornell.edu:1813/36042	Fox, Thomas D.
oai:ecommons.cornell.edu:1813/36043	Nicholson, Linda K
oai:ecommons.cornell.edu:1813/36044	Tomlan, Michael Andrew
oai:ecommons.cornell.edu:1813/36045	Gibbons, Lawrence K
oai:ecommons.cornell.edu:1813/36046	Parker, John Stuart Leslie
oai:ecommons.cornell.edu:1813/36047	Cohen, Paula
oai:ecommons.cornell.edu:1813/36048	McCune, Amy R.
oai:ecommons.cornell.edu:1813/36049	Molnar, Alyosha Christopher
oai:ecommons.cornell.edu:1813/36050	Thompson, Michael Olgar
oai:ecommons.cornell.edu:1813/36051	Wolf, Steven A.
oai:ecommons.cornell.edu:1813/36052	Samuels, Shirley R
oai:ecommons.cornell.edu:1813/36053	Bhave, Sunil A.
oai:ecommons.cornell.edu:1813/36054	Dowell, Glen W.S.
oai:ecommons.cornell.edu:1813/36055	Wang, Yi
oai:ecommons.cornell.edu:1813/36056	Lin, David M.
oai:ecommons.cornell.edu:1813/36057	Barrett, Christopher
oai:ecommons.cornell.edu:1813/36058	Baugher, Sherene Barbara
oai:ecommons.cornell.edu:1813/36059	Reyna, Valerie
oai:ecommons.cornell.edu:1813/36060	Lasansky, Diana Medina
oai:ecommons.cornell.edu:1813/36061	Hover, Kenneth Clark
oai:ecommons.cornell.edu:1813/36062	Duhamel, Gerald E.
oai:ecommons.cornell.edu:1813/36063	Ober, Christopher Kemper
oai:ecommons.cornell.edu:1813/36064	Harvell, Catherine Drew
oai:ecommons.cornell.edu:1813/36065	Gao, Yingxin
oai:ecommons.cornell.edu:1813/36066	Eckenrode, John Joseph
oai:ecommons.cornell.edu:1813/36066	Eckenrode, John Joseph
oai:ecommons.cornell.edu:1813/36067	Evans, Gary William
oai:ecommons.cornell.edu:1813/36068	Roberts, Kenneth
oai:ecommons.cornell.edu:1813/36069	Haynes, Martha Patricia
oai:ecommons.cornell.edu:1813/36070	Hajek, Ann Elizabeth
oai:ecommons.cornell.edu:1813/36071	Lal, Amit
oai:ecommons.cornell.edu:1813/36072	Gilovich, Thomas Dashiff
oai:ecommons.cornell.edu:1813/36073	Tang, Ao
oai:ecommons.cornell.edu:1813/36074	Colvin, Alexander James
oai:ecommons.cornell.edu:1813/36075	Schimenti, John C.
oai:ecommons.cornell.edu:1813/36076	Angenent, Largus
oai:ecommons.cornell.edu:1813/36077	Bilson, Malcolm
oai:ecommons.cornell.edu:1813/36078	Worobo, Randy W.
oai:ecommons.cornell.edu:1813/36079	Nee, Victor
oai:ecommons.cornell.edu:1813/36080	Eshelman, Paul Edwin
oai:ecommons.cornell.edu:1813/36081	Niederdeppe, Jeffrey D. H.
oai:ecommons.cornell.edu:1813/36082	Fortier, Lisa Ann
oai:ecommons.cornell.edu:1813/36083	Jin, Moonsoo
oai:ecommons.cornell.edu:1813/36084	Azis, Iwan Jaya
oai:ecommons.cornell.edu:1813/36085	Hennig, Richard G.
oai:ecommons.cornell.edu:1813/36086	Bowers, John S
oai:ecommons.cornell.edu:1813/36087	Steenhuis, Tammo S
oai:ecommons.cornell.edu:1813/36088	Murray, Timothy Conway
oai:ecommons.cornell.edu:1813/36089	Lichter, Daniel T.
oai:ecommons.cornell.edu:1813/36090	Donaghy, Kieran Patrick
oai:ecommons.cornell.edu:1813/36091	Tiwari, Sandip
oai:ecommons.cornell.edu:1813/36092	Tong, Lang
oai:ecommons.cornell.edu:1813/36093	Coonrod, Scott A.
oai:ecommons.cornell.edu:1813/36094	Archer, Lynden  A.
oai:ecommons.cornell.edu:1813/36095	Wolfner, Mariana Federica
oai:ecommons.cornell.edu:1813/36096	Bergstrom, Gary Carlton
oai:ecommons.cornell.edu:1813/36097	Tiwari, Sandip
oai:ecommons.cornell.edu:1813/36098	Griffiths, Phillip D.
oai:ecommons.cornell.edu:1813/36099	Kassam, Karim-Aly Saleh
oai:ecommons.cornell.edu:1813/36100	Chusid, Jeffrey M.
oai:ecommons.cornell.edu:1813/36101	Fortier, Lisa Ann
oai:ecommons.cornell.edu:1813/36102	Joo, Yong L.
oai:ecommons.cornell.edu:1813/36103	Deitcher, David Lawrence
oai:ecommons.cornell.edu:1813/36104	Livingston, Beth A.
oai:ecommons.cornell.edu:1813/36105	Crane, Brian
oai:ecommons.cornell.edu:1813/36106	Ruppert, David
oai:ecommons.cornell.edu:1813/36107	Fisher-York, Elizabeth
oai:ecommons.cornell.edu:1813/36108	Archer, Lynden  A.
oai:ecommons.cornell.edu:1813/36109	Koch, Donald L
oai:ecommons.cornell.edu:1813/36110	Chignell, Andrew
oai:ecommons.cornell.edu:1813/36111	Mao, Yuxin
oai:ecommons.cornell.edu:1813/36112	Ober, Christopher Kemper
oai:ecommons.cornell.edu:1813/36113	Bhave, Sunil A.
oai:ecommons.cornell.edu:1813/36114	Obendorf, Sharon Kay
oai:ecommons.cornell.edu:1813/36114	Obendorf, Sharon Kay
oai:ecommons.cornell.edu:1813/36115	Campbell, Timothy C.
oai:ecommons.cornell.edu:1813/36116	Whittaker, Gary R
oai:ecommons.cornell.edu:1813/36117	Qi, Ling
oai:ecommons.cornell.edu:1813/36118	Burns, Joseph Arthur
oai:ecommons.cornell.edu:1813/36119	Hull, Isabel Virginia
oai:ecommons.cornell.edu:1813/36120	Mansfield, Anna K.
oai:ecommons.cornell.edu:1813/36121	Angenent, Largus
oai:ecommons.cornell.edu:1813/36122	Brady Jr, John Woodbury
oai:ecommons.cornell.edu:1813/36123	Ealick, Steven Edward
oai:ecommons.cornell.edu:1813/36124	Dubreuil, Laurent
oai:ecommons.cornell.edu:1813/36125	Worobo, Randy W.
oai:ecommons.cornell.edu:1813/36126	Colucci, Stephen John
oai:ecommons.cornell.edu:1813/36126	Colucci, Stephen John
oai:ecommons.cornell.edu:1813/36127	Harvell, Catherine Drew
oai:ecommons.cornell.edu:1813/36128	Hedge, Alan
oai:ecommons.cornell.edu:1813/36129	Penalver, Eduardo Moises
oai:ecommons.cornell.edu:1813/36130	Erickson, David
oai:ecommons.cornell.edu:1813/36131	Blume, Lawrence Edward
oai:ecommons.cornell.edu:1813/36132	Erickson, David
oai:ecommons.cornell.edu:1813/36133	Park, Jiwoong
oai:ecommons.cornell.edu:1813/36134	Bauerle, Taryn L.
oai:ecommons.cornell.edu:1813/36135	Disalvo, Francis J
oai:ecommons.cornell.edu:1813/36136	Heckathorn, Douglas D.
oai:ecommons.cornell.edu:1813/36136	Morgan, Stephen L.
oai:ecommons.cornell.edu:1813/36137	Schroeder, Frank
oai:ecommons.cornell.edu:1813/36138	Sorrells, Mark Earl
oai:ecommons.cornell.edu:1813/36139	Steenhuis, Tammo S
oai:ecommons.cornell.edu:1813/36140	Giannelis, Emmanuel P
oai:ecommons.cornell.edu:1813/36141	Avestimehr, Amir Salman
oai:ecommons.cornell.edu:1813/36142	Doerschuk, Peter
oai:ecommons.cornell.edu:1813/36143	Liepe, Matthias Ulf
oai:ecommons.cornell.edu:1813/36144	Attell, Kevin D.
oai:ecommons.cornell.edu:1813/36145	Gao, Yingxin
oai:ecommons.cornell.edu:1813/36146	Hu, Fenghua
oai:ecommons.cornell.edu:1813/36147	Acland, Gregory Maurice
oai:ecommons.cornell.edu:1813/36148	Tagliacozzo, Eric
oai:ecommons.cornell.edu:1813/36149	Schroeder, Frank
oai:ecommons.cornell.edu:1813/36150	Wiedmann, Martin
oai:ecommons.cornell.edu:1813/36151	Rao, Vithala R.
oai:ecommons.cornell.edu:1813/36152	Butcher, Jonathan T.
oai:ecommons.cornell.edu:1813/36153	Nicholson, Philip David
oai:ecommons.cornell.edu:1813/36154	Mahowald, Natalie M
oai:ecommons.cornell.edu:1813/36155	Sethna, James Patarasp
oai:ecommons.cornell.edu:1813/36156	Paz-Soldan, Jose Edmundo
oai:ecommons.cornell.edu:1813/36157	Smillie, John D
oai:ecommons.cornell.edu:1813/36158	Muller, David Anthony
oai:ecommons.cornell.edu:1813/36159	Paz-Soldan, Jose Edmundo
oai:ecommons.cornell.edu:1813/36160	Phoenix, Stuart Leigh
oai:ecommons.cornell.edu:1813/36161	Scott, Norman Roy
oai:ecommons.cornell.edu:1813/36162	Healey, Timothy James
oai:ecommons.cornell.edu:1813/36163	Bisogni Jr, James John
oai:ecommons.cornell.edu:1813/36164	Boyd, Richard Newell
oai:ecommons.cornell.edu:1813/36165	Barbano, David Mark
oai:ecommons.cornell.edu:1813/36166	Shelton, Anthony M
oai:ecommons.cornell.edu:1813/36167	Bhave, Sunil A.
oai:ecommons.cornell.edu:1813/36169	Baeumner, Antje J
oai:ecommons.cornell.edu:1813/36170	Lin, Hening
oai:ecommons.cornell.edu:1813/36171	Hancock, Jeffrey T.
oai:ecommons.cornell.edu:1813/36172	Williamson, Charles Harvey Kaye
oai:ecommons.cornell.edu:1813/36173	Wiesner, Ulrich B.
oai:ecommons.cornell.edu:1813/36174	Brown, Laura Schaefer
oai:ecommons.cornell.edu:1813/36175	Cohen, Paula
oai:ecommons.cornell.edu:1813/36176	Coonrod, Scott A.
oai:ecommons.cornell.edu:1813/36177	August, Avery
oai:ecommons.cornell.edu:1813/36178	Schimenti, John C.
oai:ecommons.cornell.edu:1813/36179	Lal, Amit
oai:ecommons.cornell.edu:1813/36180	McEuen, Paul L.
oai:ecommons.cornell.edu:1813/36181	Barbash, Daniel A.
oai:ecommons.cornell.edu:1813/36182	Sethna, James Patarasp
oai:ecommons.cornell.edu:1813/36183	Savin-Williams, Ritch C.
oai:ecommons.cornell.edu:1813/36184	Lewenstein, Bruce Voss
oai:ecommons.cornell.edu:1813/36185	Crane, Brian
oai:ecommons.cornell.edu:1813/36186	Moraru, Carmen I
oai:ecommons.cornell.edu:1813/36187	Lipson, Hod
oai:ecommons.cornell.edu:1813/36188	Erickson, David
oai:ecommons.cornell.edu:1813/36189	Bloomfield, Robert J.
oai:ecommons.cornell.edu:1813/36191	August, Avery
oai:ecommons.cornell.edu:1813/36192	Russell, David G
oai:ecommons.cornell.edu:1813/36193	Utermohlen, Virginia
oai:ecommons.cornell.edu:1813/36194	Gao, Huaizhu
oai:ecommons.cornell.edu:1813/36194	Gao, Huaizhu
oai:ecommons.cornell.edu:1813/36195	Nozick, Linda K.
oai:ecommons.cornell.edu:1813/36196	Buhrman, Robert A
oai:ecommons.cornell.edu:1813/36197	Chau, Ho Yan
oai:ecommons.cornell.edu:1813/36198	Woodard, Joshua D.
oai:ecommons.cornell.edu:1813/36199	Chen, Tsuhan
oai:ecommons.cornell.edu:1813/36200	Murray, Timothy Conway
oai:ecommons.cornell.edu:1813/36201	Qi, Ling
oai:ecommons.cornell.edu:1813/36328	Lassoie, Jim
oai:ecommons.cornell.edu:1813/37010	Craighead, Harold G
oai:ecommons.cornell.edu:1813/37011	Barrett, Caitlin Eilis
oai:ecommons.cornell.edu:1813/37012	Gilgen, Peter
oai:ecommons.cornell.edu:1813/37013	Stroock, Abraham Duncan
oai:ecommons.cornell.edu:1813/37014	Saccamano, Neil Charles
oai:ecommons.cornell.edu:1813/37015	Coate, Stephen
oai:ecommons.cornell.edu:1813/37016	Jarrow, Robert A.
oai:ecommons.cornell.edu:1813/37017	Pinstrup-Andersen, Per
oai:ecommons.cornell.edu:1813/37018	Aristilde, Ludmilla
oai:ecommons.cornell.edu:1813/37019	Richards, Annette
oai:ecommons.cornell.edu:1813/37020	Mettler, Suzanne Bridget
oai:ecommons.cornell.edu:1813/37021	Ingraffea, Anthony R
oai:ecommons.cornell.edu:1813/37022	Dillard, Helene R
oai:ecommons.cornell.edu:1813/37022	Smart, Christine Durbahn
oai:ecommons.cornell.edu:1813/37023	Lindau, Manfred
oai:ecommons.cornell.edu:1813/37024	Williamson, Charles Harvey Kaye
oai:ecommons.cornell.edu:1813/37025	Chase, Cynthia
oai:ecommons.cornell.edu:1813/37026	Ellner, Stephen Paul
oai:ecommons.cornell.edu:1813/37027	Garcia, Ephrahim
oai:ecommons.cornell.edu:1813/37028	Hedge, Alan
oai:ecommons.cornell.edu:1813/37029	Qian, Shu-Bing
oai:ecommons.cornell.edu:1813/37030	Davis, Harry Floyd
oai:ecommons.cornell.edu:1813/37031	McBride, Patrizia C.
oai:ecommons.cornell.edu:1813/37032	Alani, Eric
oai:ecommons.cornell.edu:1813/37033	Livingston, Beth A.
oai:ecommons.cornell.edu:1813/37034	Erickson, David
oai:ecommons.cornell.edu:1813/37035	Robinson, Richard Douglas
oai:ecommons.cornell.edu:1813/37036	Padilla-Zakour, Olga I.
oai:ecommons.cornell.edu:1813/37037	Batt, Rosemary
oai:ecommons.cornell.edu:1813/37038	Loos, Tamara
oai:ecommons.cornell.edu:1813/37039	Fuller, Angela K.
oai:ecommons.cornell.edu:1813/37040	Alvarez Daziano, Ricardo
oai:ecommons.cornell.edu:1813/37041	Daniel, Susan
oai:ecommons.cornell.edu:1813/37042	Webster Jr, Michael Stilson
oai:ecommons.cornell.edu:1813/37043	McMichael, Philip David
oai:ecommons.cornell.edu:1813/37044	Shen, Kyle M.
oai:ecommons.cornell.edu:1813/37045	Donaghy, Kieran Patrick
oai:ecommons.cornell.edu:1813/37046	Hanson, Ellis
oai:ecommons.cornell.edu:1813/37047	McEuen, Paul L.
oai:ecommons.cornell.edu:1813/37048	Woodard, Joshua D.
oai:ecommons.cornell.edu:1813/37049	McCullough, Mary K.
oai:ecommons.cornell.edu:1813/37050	Sangren, Paul Steven
oai:ecommons.cornell.edu:1813/37051	Chen, Peng
oai:ecommons.cornell.edu:1813/37052	Morgan, Stephen L.
oai:ecommons.cornell.edu:1813/37053	Collins, Christopher J.
oai:ecommons.cornell.edu:1813/37053	Collins, Christopher J.
oai:ecommons.cornell.edu:1813/37054	Liddell, Chekesha M
oai:ecommons.cornell.edu:1813/37055	Escobedo, Fernando
oai:ecommons.cornell.edu:1813/37056	van der Meulen, Marjolein
oai:ecommons.cornell.edu:1813/37057	Bosteels, Bruno
oai:ecommons.cornell.edu:1813/37058	Ng, David T.
oai:ecommons.cornell.edu:1813/37059	Lazarowitz, Sondra Gale
oai:ecommons.cornell.edu:1813/37060	Sachs, Aaron
oai:ecommons.cornell.edu:1813/37061	Jarrow, Robert A.
oai:ecommons.cornell.edu:1813/37062	Powers, David Stephan
oai:ecommons.cornell.edu:1813/37063	Brooks, Samantha A.
oai:ecommons.cornell.edu:1813/37064	Cao, Xiaodong
oai:ecommons.cornell.edu:1813/37065	Richards, Eric Jean
oai:ecommons.cornell.edu:1813/37066	Davis, James C.
oai:ecommons.cornell.edu:1813/37067	Peck, Mason
oai:ecommons.cornell.edu:1813/37068	Dyer, Lee D
oai:ecommons.cornell.edu:1813/37068	Dyer, Lee D
oai:ecommons.cornell.edu:1813/37069	Muller, David Anthony
oai:ecommons.cornell.edu:1813/37070	Putnam, David A.
oai:ecommons.cornell.edu:1813/37071	Yavitt, Joseph B
oai:ecommons.cornell.edu:1813/37072	Bell, Bradford
oai:ecommons.cornell.edu:1813/37072	Dyer, Lee D
oai:ecommons.cornell.edu:1813/37073	Fromme, Joseph Chris
oai:ecommons.cornell.edu:1813/37074	Li, Shanjun
oai:ecommons.cornell.edu:1813/37075	Tagliacozzo, Eric
oai:ecommons.cornell.edu:1813/37076	Wang, Michelle D
oai:ecommons.cornell.edu:1813/37077	Molinari, Francesca
oai:ecommons.cornell.edu:1813/37078	Tester, Jefferson William
oai:ecommons.cornell.edu:1813/37079	Schrader, Dawn Ellen
