oai:ecommons.cornell.edu:1813/16948,Conservation Treatment Job # 12224,Images for job 12224: 12224-jmb.jpg;,,,Image
oai:ecommons.cornell.edu:1813/16951,Conservation Treatment Job # 12057,Images for job 12057: 12057-A1-Kim.jpg; 12057-A10-Kim.jpg; 12057-A2-Kim.jpg; 12057-A4-Kim.jpg; 12057-A5-Kim.jpg; 12057-A6-Kim.jpg; 12057-C1-Kim.jpg; 12057-C10-Kim.jpg; 12057-C2-Kim.jpg; 12057-C2b-Kim.jpg; 12057-C4-Kim.jpg; 12057-C5-Kim.jpg; 12057-C6-Kim.jpg; 12057-ColorcardA-Kim.jpg; 12057-ColorcardC-Kim.jpg;,,,Image
oai:ecommons.cornell.edu:1813/16952,Conservation Treatment Job # 12127,Kroch Library Rare & Manuscripts (Non-Circulating) Archives 6839,,,Image
oai:ecommons.cornell.edu:1813/16955,Conservation Treatment Job # 12168,Images for job 12168: 12168-EXH 10-09.jpg; 12168-RMC instructions.jpg;,,,Image
oai:ecommons.cornell.edu:1813/16959,Conservation Treatment Job # 12162,Images for job 12162: 12162 RMC request.jpg; 12162-EXH09-Brink.jpg;,,,Image
oai:ecommons.cornell.edu:1813/16960,Conservation Treatment Job # 12018,Images for job 12018: 12018-jmb.jpg;,,,Image
oai:ecommons.cornell.edu:1813/16964,Conservation Treatment Job # 12143,Images for job 12143: 12143-A1-Hamill.JPG; 12143-A1a-Hamill.JPG; 12143-ph09-hamill.jpg;,,,Image
oai:ecommons.cornell.edu:1813/16965,Conservation Treatment Job # 12134,Kroch Library Rare & Manuscripts (Non-Circulating) Archives 6839,,,Image
oai:ecommons.cornell.edu:1813/16966,Conservation Treatment Job # 12033,Images for job 12033: 12033-exh-brink.jpg;,,,Image
oai:ecommons.cornell.edu:1813/16967,Conservation Treatment Job # 12278,Images for job 12278: 12278-A1-Brown.JPG; 12278-A6-Brown.JPG; 12278-C1-Brown.jpg; 12278-C6-Brown.jpg; 12278-ColorcardA.JPG;,,,Image
oai:ecommons.cornell.edu:1813/16968,Conservation Treatment Job # 12272,Images for job 12272: 12272-A1-Brown.JPG; 12272-A10-Brown.JPG; 12272-A11-Brown.JPG; 12272-A2-Brown.JPG; 12272-A3-Brown.JPG; 12272-A4-Brown.JPG; 12272-A5-Brown.JPG; 12272-A6-Brown.JPG; 12272-A7-Brown.JPG; 12272-A8-Brown.JPG; 12272-C1-Brown.JPG; 12272-C6-Brown.JPG; 12272-ColorcardA-Brown.JPG; 12272-ColorcardC-Brown.JPG; 12272-exh jmb.jpg;,,,Image
oai:ecommons.cornell.edu:1813/16969,Conservation Treatment Job # 12205,Images for job 12205: 12205-A1-Brown.JPG; 12205-A10-Brown.JPG; 12205-A11-Brown.JPG; 12205-A2-Brown.JPG; 12205-A3-Brown.JPG; 12205-A4-Brown.JPG; 12205-A5-Brown.JPG; 12205-A6-Brown.JPG; 12205-A7-Brown.JPG; 12205-A8-Brown.JPG; 12205-C1-Brown.jpg; 12205-C2-Brown.jpg; 12205-C3-Brown.jpg; 12205-C4-Brown.jpg; 12205-C5-Brown.jpg; 12205-C6-Brown.jpg; 12205-C7-Brown.jpg; 12205-C8-Brown.jpg; 12205-ColorcardA-Brown.JPG; 12205-jmb-1.jpg; 12205-jmb-2.jpg; 12205-jmb-for record.jpg;,,,Image
oai:ecommons.cornell.edu:1813/16972,Conservation Treatment Job # 12171,Images for job 12171: 12171-EXH 10-09.jpg; 12171-RMC instructions.jpg;,,,Image
oai:ecommons.cornell.edu:1813/16973,Conservation Treatment Job # 12076,Images for job 12076: 12076-A1-Grundy.JPG; 12076-A10-Grundy.JPG; 12076-A11-Grundy.JPG; 12076-A2-Grundy.JPG; 12076-A3-Grundy.JPG; 12076-A4-Grundy.JPG; 12076-A5-Grundy.JPG; 12076-A6-Grundy.JPG; 12076-A7-Grundy.JPG; 12076-A8-Grundy.JPG; 12076-C1-Grundy.JPG; 12076-C2-Grundy.JPG; 12076-C4-Grundy.JPG; 12076-ColorcardA-Grundy.JPG;,,,Image
oai:ecommons.cornell.edu:1813/16974,Conservation Treatment Job # 12195,Images for job 12195: 12195.jpg;,,,Image
oai:ecommons.cornell.edu:1813/16975,Conservation Treatment Job # 12001,Images for job 12001: 12001-A1-Rabkin.jpg; 12001-A2-Rabkin.jpg; 12001-A4-Rabkin.jpg; 12001-A5-Rabkin.jpg; 12001-A6-Rabkin.jpg; 12001-A7-Rabkin.jpg; 12001-A8-Rabkin.jpg; 12001-A9-Rabkin.jpg; 12001-C1-Rabkin.jpg; 12001-C2-Rabkin.jpg; 12001-C4-Rabkin.jpg; 12001-C5-Rabkin.jpg; 12001-C6-Rabkin.jpg; 12001-C7-Rabkin.jpg; 12001-C8-Rabkin.jpg; 12001-C9-Rabkin.jpg;,,,Image
oai:ecommons.cornell.edu:1813/16977,Conservation Treatment Job # 12276,Images for job 12276: 12276-A1-Brown.JPG; 12276-A6-Brown.JPG; 12276-C1-Brown.JPG; 12276-C6-Brown.JPG; 12276-ColorcardA-Brown.JPG; 12276-ColorcardC.JPG;,,,Image
oai:ecommons.cornell.edu:1813/16979,Conservation Treatment Job # 12005,Images for job 12005:  12005v1-A1-Rabkin.jpg; 12005v1-A2-Rabkin.jpg; 12005v1-A4-Rabkin.jpg; 12005v1-A5-Rabkin.jpg; 12005v1-A6-Rabkin.jpg; 12005v1-A7-Rabkin.jpg; 12005v1-A8-Rabkin.jpg; 12005v1-C1-Rabkin.jpg; 12005v1-C2-Rabkin.jpg; 12005v1-C4-Rabkin.jpg; 12005v1-C5-Rabkin.jpg; 12005v1-C6-Rabkin.jpg; 12005v1-C7-Rabkin.jpg; 12005v1-C8-Rabkin.jpg; 12005v2-A1-Rabkin.jpg; 12005v2-A2-Rabkin.jpg; 12005v2-A4-Rabkin.jpg; 12005v2-A5-Rabkin.jpg; 12005v2-A6-Rabkin.jpg; 12005v2-A7-Rabkin.jpg; 12005v2-A8-Rabkin.jpg; 12005v2-C1-Rabkin.jpg; 12005v2-C2-Rabkin.jpg; 12005v2-C4-Rabkin.jpg; 12005v2-C5-Rabkin.jpg; 12005v2-C6-Rabkin.jpg; 12005v2-C7-Rabkin.jpg; 12005v2-C8-Rabkin.jpg;,,,Image
oai:ecommons.cornell.edu:1813/16983,Conservation Treatment Job # 12175,Images for job 12175: 12175-A1-Brown.JPG; 12175-C1-Brown.JPG; 12175-Colorcard-Brown.JPG; 12175-EXH 10-09.jpg; 12175-RMC instructions.jpg;,,,Image
oai:ecommons.cornell.edu:1813/16984,Conservation Treatment Job # 12078,Images for job 12078: 12078-A1-Argetsinger; 12078-A10-Argetsinger.JPG; 12078-A11-Argetsinger.JPG; 12078-A2-Argetsinger.JPG; 12078-A3-Argetsinger.JPG; 12078-A4-Argetsinger.JPG; 12078-A5-Argetsinger.JPG; 12078-A6-Argetsinger.JPG; 12078-A7-Argetsinger; 12078-A8-Argetsinger.JPG; 12078-C1-Argetsinger.JPG; 12078-C10-Argetsinger.JPG; 12078-C11-Argetsinger.JPG; 12078-C2-Argetsinger.JPG; 12078-C3-Argetsinger.JPG; 12078-C4-Argetsinger.JPG; 12078-C5-Argetsinger.JPG; 12078-C6-Argetsinger.JPG; 12078-C7-Argetsinger.JPG; 12078-C8-Argetsinger.JPG; 12078-colorcardA-Argetsinger.JPG; 12078-colorcardC-Argetsinger.JPG;,,,Image
oai:ecommons.cornell.edu:1813/16985,Book Drying - Images,Book Drying Images : books_drying_4.JPG; dry-wet closeup darker.JPG; dry-wet closeup.JPG; dry-wet pages darker.JPG; dry-wet pages.JPG; wet pages interleaved.JPG; wet_books_and_fan_4.JPG;,,,Image
oai:ecommons.cornell.edu:1813/16986,Conservation Treatment Job # 12037,Images for job 12037: 12037-exh-brink.jpg;,,,Image
oai:ecommons.cornell.edu:1813/16989,Conservation Treatment Job # 12130,Kroch Library Rare & Manuscripts (Non-Circulating) Archives 6839,,,Image
oai:ecommons.cornell.edu:1813/16990,Conservation Treatment Job # 12218,Images for job 12218: 12218-Mus09 jmb.jpg;,,,Image
oai:ecommons.cornell.edu:1813/16991,Conservation Treatment Job # 12265,Images for job 12265: 12265-A1-Brown.jpg; 12265-A6-Brown.jpg; 12265-C1-Brown.jpg; 12265-C6-Brown.jpg; 12265-exh jmb.jpg;,,,Image
oai:ecommons.cornell.edu:1813/16995,Conservation Treatment Job # 12166,Images for job 12166: 12166-EXH 10-09.jpg; 12166-RMC instructions.jpg;,,,Image
oai:ecommons.cornell.edu:1813/16997,Conservation Treatment Job # 12182,Images for job 12182: 12182-EXH 10-09.jpg; 12182-RMC instructions .jpg;,,,Image
oai:ecommons.cornell.edu:1813/17000,Conservation Treatment Job # 12123,Kroch Library Rare & Manuscripts (Non-Circulating) Archives 6839,,,Image
oai:ecommons.cornell.edu:1813/17001,Conservation Treatment Job # 12053,Images for job 12053: 12053-A1-Argetsinger.JPG; 12053-A10-Argetsinger.JPG; 12053-A11-Argetsinger.JPG; 12053-A2-Argetsinger.JPG; 12053-A3-Argetsinger.JPG; 12053-A4-Argetsinger.JPG; 12053-A5-Argetsinger.JPG; 12053-A6-Argetsinger.JPG; 12053-A7-Argetsinger.JPG; 12053-A8-Argetsinger.JPG; 12053-C1-Argetsinger.JPG; 12053-C10-Argetsinger.JPG; 12053-C11-Argetsinger.JPG; 12053-C2-Argetsinger.JPG; 12053-C3-Argetsinger.JPG; 12053-C4-Argetsinger.JPG; 12053-C5-Argetsinger.JPG; 12053-C6-Argetsinger.JPG; 12053-C7-Argetsinger.JPG; 12053-C8-Argetsinger.JPG; 12053-C9-book plates-Argetsinger.JPG; 12053-ColorCardA-Argetsinger.JPG; 12053-colorcardC-Argetsinger.JPG;,,,Image
oai:ecommons.cornell.edu:1813/17002,Conservation Treatment Job # 12129,Kroch Library Rare & Manuscripts (Non-Circulating) Archives 6839,,,Image
oai:ecommons.cornell.edu:1813/17003,Conservation Treatment Job # 12124,Kroch Library Rare & Manuscripts (Non-Circulating) Archives 6839,,,Image
oai:ecommons.cornell.edu:1813/17005,Conservation Treatment Job # 12029,Images for job 12029: 12029-A1-Brown.JPG; 12029-A2-Brown.JPG; 12029-A5-Brown.JPG; 12029-A6-Brown.JPG; 12029-exh-Brink.jpg;,,,Image
oai:ecommons.cornell.edu:1813/17007,Conservation Treatment Job # 12023,Images for job 12023: 12023-A1-Brown.JPG; 12023-A10-Brown.JPG; 12023-A9-Brown.JPG;,,,Image
oai:ecommons.cornell.edu:1813/17008,Conservation Treatment Job # 12250,"Kroch Library Rare & Manuscripts (Non-Circulating) 
Human Sexuality 
 HQ21 .R775 1920 v.4",,,Image
oai:ecommons.cornell.edu:1813/17009,Conservation Treatment Job # 12227,Images for job 12227: 12227-A1-Argetsinger.JPG; 12227-A11-Argetsinger.JPG; 12227-A2-Argetsinger.JPG; 12227-A3-Argetsinger.JPG; 12227-A4-Argetsinger.JPG; 12227-A5-Argetsinger.JPG; 12227-A6-Argetsinger.JPG; 12227-A7-Argetsinger.JPG; 12227-A8-Argetsinger.JPG; 12227-Brink.jpg; 12227-colorcardA-Argetsinger.JPG;,,,Image
oai:ecommons.cornell.edu:1813/17010,Conservation Treatment Job # 12161,Images for job 12161: 12161 RMC request.jpg; 12161-EXH09-Brink.jpg;,,,Image
oai:ecommons.cornell.edu:1813/17013,Conservation Treatment Job # 12185,Images for job 12185: 12185-EXH 10-09.jpg; 12185-RMC instructions.jpg;,,,Image
oai:ecommons.cornell.edu:1813/17015,Conservation Treatment Job # 12268,Images for job 12268: 12268-A1-Brown.JPG; 12268-A3-Brown.JPG; 12268-C1-Brown.jpg; 12268-C3-Brown.jpg; 12268-ColorcardA-Brown.JPG; 12268-exh jmb.jpg;,,,Image
oai:ecommons.cornell.edu:1813/17016,Conservation Treatment Job # 12215,Images for job 12215: 12215 EXH09-0.jpg; 12215 EXH09-1.jpg; 12215 EXH09-2.jpg; 12215 EXH09-info.jpg; 12215a-A1-Hamill.JPG; 12215a-A6-Hamill.JPG; 12215a-ColorcardA-Hamill.JPG; 12215b-A1-Hamill.JPG; 12215b-ColorcardA-Hamill.JPG; 12215c-A1-Hamill.JPG; 12215c-A6-Hamill.JPG; 12215c-ColorcardA-Hamill.JPG; 12215d-A1-Hamill.JPG; 12215d-A6-Hamill.JPG; 12215d-ColorcardA-Hamill.JPG; 12215e-A1-Hamill.JPG; 12215e-A6-Hamill.JPG; 12215e-ColorcardA-Hamill.JPG; 12215f-A1-Hamill.JPG; 12215f-A6-Hamill.JPG; 12215f-ColorcardA-Hamill.JPG;,,,Image
oai:ecommons.cornell.edu:1813/17017,Conservation Treatment Job # 12030,Images for job 12030: 12030-A1-Brown.JPG; 12030-A2-Brown.JPG; 12030-A3-Brown.JPG; 12030-A4-Brown.JPG; 12030-A5-Brown.JPG; 12030-A6-Brown.JPG; 12030-A7-Brown.JPG; 12030-A8-Brown.JPG; 12030-exh-Brink.jpg;,,,Image
oai:ecommons.cornell.edu:1813/17018,Conservation Treatment Job # 12137,Kroch Library Rare & Manuscripts (Non-Circulating) Archives 6839,,,Image
oai:ecommons.cornell.edu:1813/17019,Conservation Treatment Job # 12140,Images for job 12140: 12140-ph09 original.JPG; 12140-ph09.jpg;,,,Image
oai:ecommons.cornell.edu:1813/17021,Boston Map unable to match to job number - Images,Images for Boston Job: Boston map unable to match to job number jmb 9-8-09.jpg,,,Image
oai:ecommons.cornell.edu:1813/17022,Conservation Treatment Job # 12196,Images for job 12196: 12196.jpg;,,,Image
oai:ecommons.cornell.edu:1813/17023,Conservation Treatment Job # 12075,Images for job 12075: 12075-A1-Grundy.JPG; 12075-A10-Grundy.JPG; 12075-A11-Grundy.JPG; 12075-A2-Grundy.JPG; 12075-A3-Grundy.JPG; 12075-A4-Grundy.JPG; 12075-A5-Grundy.JPG; 12075-A6-Grundy.JPG; 12075-A7-Grundy.JPG; 12075-A8-Grundy.JPG; 12075-C1-Fox.JPG; 12075-C10-Fox.JPG; 12075-C11-Fox.JPG; 12075-C2-Fox.JPG; 12075-C3-Fox.JPG; 12075-C4-Fox.JPG; 12075-C5-Fox.JPG; 12075-C6-Fox.JPG; 12075-C7-Fox.JPG; 12075-C8-Fox.JPG; 12075-ColorcardA-Grundy.JPG; 12075-ColorcardC-Fox.JPG;,,,Image
oai:ecommons.cornell.edu:1813/17024,Conservation Treatment Job # 12178,Images for job 12178: 12178-A1-Brown.JPG; 12178-C1-Brown.JPG; 12178-Colorcard-Brown.JPG; 12178-EXH 10-09.jpg; 12178-RMC instructions.jpg;,,,Image
oai:ecommons.cornell.edu:1813/17025,Conservation Treatment Job # 12172,Images for job 12172: 12172-EXH 10-09.jpg; 12172-RMC instructions.jpg;,,,Image
oai:ecommons.cornell.edu:1813/17028,Conservation Treatment Job # 12206,Images for job 12206: 12206-A1-Brown.JPG; 12206-A10-Brown.JPG; 12206-A11-Brown.JPG; 12206-A2-Brown.JPG; 12206-A3-Brown.JPG; 12206-A4-Brown.JPG; 12206-A5-Brown.JPG; 12206-A6-Brown.JPG; 12206-A7-Brown.JPG; 12206-A8-Brown.JPG; 12206-C1-Brown.jpg; 12206-C11-Brown.jpg; 12206-C2-Brown.jpg; 12206-C3-Brown.jpg; 12206-C4-Brown.jpg; 12206-C5-Brown.jpg; 12206-C6-Brown.jpg; 12206-C7-Brown.jpg; 12206-C8-Brown.jpg; 12206-ColorcardA-Brown.JPG; 12206-jmb-1.jpg; 12206-jmb-2.jpg; 12206-jmb-for record.jpg;,,,Image
oai:ecommons.cornell.edu:1813/17029,Conservation Treatment Job # 12271,Images for job 12271: 12271-A1-Brown.JPG; 12271-A10-Brown.JPG; 12271-A11-Brown.JPG; 12271-A2-Brown.JPG; 12271-A3-Brown.JPG; 12271-A4-Brown.JPG; 12271-A5-Brown.JPG; 12271-A6-Brown.JPG; 12271-A7-Brown.JPG; 12271-A8-Brown.JPG; 12271-B4a-Brown.jpg; 12271-B4b-Brown.jpg; 12271-C1-Brown.JPG; 12271-C10-Brown.JPG; 12271-C11-Brown.JPG; 12271-C2-Brown.JPG; 12271-C3-Brown.JPG; 12271-C4-Brown.JPG; 12271-C5-Brown.JPG; 12271-C6-Brown.JPG; 12271-C7-Brown.JPG; 12271-C8-Brown.JPG; 12271-ColorcardA-Brown.JPG; 12271-ColorcardC-Brown.JPG; 12271-exh jmb.jpg;,,,Image
oai:ecommons.cornell.edu:1813/17030,Conservation Treatment Job # 21607,Images for job 21607: 21607a hfl.jpg; 21607b hfl.jpg; 21607c hfl.jpg;,,,Image
oai:ecommons.cornell.edu:1813/19328,Conservation Treatment Job # 12271,Images for job 12271: 12271-exh jmb.jpg; 12271-ColorcardC-Brown.JPG; 12271-ColorcardA-Brown.JPG; 12271-C8-Brown.JPG; 12271-C7-Brown.JPG; 12271-C6-Brown.JPG; 12271-C5-Brown.JPG; 12271-C4-Brown.JPG; 12271-C3-Brown.JPG; 12271-C2-Brown.JPG; 12271-C11-Brown.JPG; 12271-C10-Brown.JPG; 12271-C1-Brown.JPG; 12271-B4b-Brown.jpg; 12271-B4a-Brown.jpg; 12271-A8-Brown.JPG; 12271-A7-Brown.JPG; 12271-A6-Brown.JPG; 12271-A5-Brown.JPG; 12271-A4-Brown.JPG; 12271-A3-Brown.JPG; 12271-A2-Brown.JPG; 12271-A11-Brown.JPG; 12271-A10-Brown.JPG; 12271-A1-Brown.JPG;,,,Image
oai:ecommons.cornell.edu:1813/19329,Conservation Treatment Job # 12206,Images for job 12206: 12206-C8-Brown.jpg; 12206-C7-Brown.jpg; 12206-C6-Brown.jpg; 12206-C5-Brown.jpg; 12206-C4-Brown.jpg; 12206-C3-Brown.jpg; 12206-C2-Brown.jpg; 12206-C11-Brown.jpg; 12206-C1-Brown.jpg;,,,Image
oai:ecommons.cornell.edu:1813/19330,Conservation Treatment Job # 12301,Images for job 12301: 12301-Hirtle-Brink.jpg;,,,Image
oai:ecommons.cornell.edu:1813/19331,Conservation Treatment Job # 12295,Law Library (Myron Taylor Hall) Trials K540.T75 no.17,,,Image
oai:ecommons.cornell.edu:1813/19332,Conservation Treatment Job # 11934,Images for job 11934: 11934-C8-Brown.jpg; 11934-C7-Brown.jpg; 11934-C6-Brown.jpg; 11934-C5-Brown.jpg; 11934-C4-Brown.jpg; 11934-C3-Brown.jpg; 11934-C2-Brown.jpg; 11934-C1-Brown.jpg; 11934-B4c-Brown.jpg; 11934-B4b-Brown.jpg;,,,Image
oai:ecommons.cornell.edu:1813/19333,Conservation Treatment Job # 12075,Images for job 12075: 12075-ColorcardC-Fox.JPG; 12075-C8-Fox.JPG; 12075-C7-Fox.JPG; 12075-C6-Fox.JPG; 12075-C5-Fox.JPG; 12075-C4-Fox.JPG; 12075-C3-Fox.JPG; 12075-C2-Fox.JPG; 12075-C11-Fox.JPG; 12075-C10-Fox.JPG; 12075-C1-Fox.JPG;,,,Image
oai:ecommons.cornell.edu:1813/19334,Conservation Treatment Job # 12178,Images for job 12178: 12178-Colorcard-Brown.JPG; 12178-C1-Brown.JPG; 12178-A1-Brown.JPG;,,,Image
oai:ecommons.cornell.edu:1813/19335,Conservation Treatment Job # 12091,Images for job 12091: 12091-ColorcardA-Clearwater.JPG; 12091-A8-Clearwater.JPG; 12091-A7-Clearwater.JPG; 12091-A6-Clearwater.JPG; 12091-A5-Clearwater.JPG; 12091-A4-Clearwater.JPG; 12091-A3-Clearwater.JPG; 12091-A2-Clearwater.JPG; 12091-A11-Clearwater.JPG; 12091-A10-Clearwater.JPG; 12091-A1-Clearwater.JPG;,,,Image
oai:ecommons.cornell.edu:1813/19338,Conservation Treatment Job # 12268,Images for job 12268: 12268-exh jmb.jpg; 12268-ColorcardA-Brown.JPG; 12268-C3-Brown.jpg; 12268-C1-Brown.jpg; 12268-A3-Brown.JPG; 12268-A1-Brown.JPG;,,,Image
oai:ecommons.cornell.edu:1813/19340,Conservation Treatment Job # 12215,Images for job 12215: 12215f-ColorcardA-Hamill.JPG; 12215f-A6-Hamill.JPG; 12215f-A1-Hamill.JPG; 12215e-ColorcardA-Hamill.JPG; 12215e-A6-Hamill.JPG; 12215e-A1-Hamill.JPG; 12215d-ColorcardA-Hamill.JPG; 12215d-A6-Hamill.JPG; 12215d-A1-Hamill.JPG; 12215c-ColorcardA-Hamill.JPG; 12215c-A6-Hamill.JPG; 12215c-A1-Hamill.JPG; 12215b-ColorcardA-Hamill.JPG; 12215b-A1-Hamill.JPG; 12215a-ColorcardA-Hamill.JPG; 12215a-A6-Hamill.JPG; 12215a-A1-Hamill.JPG;,,,Image
oai:ecommons.cornell.edu:1813/19341,Conservation Treatment Job # 12318,Images for job 12318: 12318-ColorcardC-Brown.JPG; 12318-C9-Brown.JPG; 12318-C6-Brown.JPG; 12318-C4-Brown.JPG; 12318-C1-Brown.JPG; 12318-Brink.jpg; 12318-A9-Brown.jpg.jpg; 12318-A6-Brown.jpg; 12318-A1-Brown.jpg;,,,Image
oai:ecommons.cornell.edu:1813/19342,Conservation Treatment Job # 11857,Images for job 11857: 11857-ColorcardC-Brown.JPG; 11857-ColorcardA-Brown.JPG; 11857-C8-Brown.JPG; 11857-C7-Brown.JPG; 11857-C6-Brown.JPG; 11857-C5-Brown.JPG; 11857-C4-Brown.JPG; 11857-C3-Brown.JPG; 11857-C2-Brown.JPG; 11857-C11-Brown.JPG; 11857-C10-Brown.JPG; 11857-C1-Brown.JPG; 11857-B4b-Brown.jpg; 11857-A8-Brown.JPG; 11857-A7-Brown.JPG; 11857-A6-Brown.JPG; 11857-A5-Brown.JPG; 11857-A4-Brown.JPG; 11857-A3-Brown.JPG; 11857-A2-Brown.JPG; 11857-A11-Brown.JPG; 11857-A10-Brown.JPG; 11857-A1-Brown.JPG;,,,Image
oai:ecommons.cornell.edu:1813/19343,Conservation Treatment Job # 12082,Images for job 12082: 12082-ColorcardC-Fox.JPG; 12082-C8-Fox.JPG; 12082-C7-Fox.JPG; 12082-C6-Fox.JPG; 12082-C5-Fox.JPG; 12082-C4-Fox.JPG; 12082-C3-Fox.JPG; 12082-C2-Fox.JPG; 12082-C11-Fox.JPG; 12082-C10-Fox.JPG; 12082-C1-Fox.JPG;,,,Image
oai:ecommons.cornell.edu:1813/19344,Conservation Treatment Job # 12320,Images for job 12320: 12320-Brink.jpg;,,,Image
oai:ecommons.cornell.edu:1813/19345,Conservation Treatment Job # 12227,Images for job 12227: 12227-colorcardA-Argetsinger.JPG; 12227-Brink.jpg; 12227-A8-Argetsinger.JPG; 12227-A7-Argetsinger.JPG; 12227-A6-Argetsinger.JPG; 12227-A5-Argetsinger.JPG; 12227-A4-Argetsinger.JPG; 12227-A3-Argetsinger.JPG; 12227-A2-Argetsinger.JPG; 12227-A11-Argetsinger.JPG; 12227-A1-Argetsinger.JPG;,,,Image
oai:ecommons.cornell.edu:1813/19346,Conservation Treatment Job # 12250,Images for job 12250: 12250-jmb.jpg;,,,Image
oai:ecommons.cornell.edu:1813/19347,Conservation Treatment Job # 12054,"Mann Library Special Collections (Non-Circulating) 
S457.S9 G7 1813",,,Image
oai:ecommons.cornell.edu:1813/19348,Conservation Treatment Job # 11862,Images for job 11862: 11862-ColorcardC-Brown.JPG; 11862-ColorcardA-Brown.JPG; 11862-C8-Brown.JPG; 11862-C7-Brown.JPG; 11862-C6-Brown.JPG; 11862-C5-Brown.JPG; 11862-C4-Brown.JPG; 11862-C3-Brown.JPG; 11862-C2-Brown.JPG; 11862-C11-Brown.JPG; 11862-C10-Brown.JPG; 11862-C1-Brown.JPG; 11862-A8-Brown.JPG; 11862-A7-Brown.JPG; 11862-A6-Brown.JPG; 11862-A5-Brown.JPG; 11862-A4-Brown.JPG; 11862-A3-Brown.JPG; 11862-A2-Brown.JPG; 11862-A11-Brown.JPG; 11862-A10-Brown.JPG; 11862-A1-Brown.JPG;,,,Image
oai:ecommons.cornell.edu:1813/19349,Conservation Treatment Job # 11868,Images for job 11868: 11868-ColorcardC-Fox.JPG; 11868-C8-Fox.JPG; 11868-C7-Fox.JPG; 11868-C6-Fox.JPG; 11868-C5-Fox.JPG; 11868-C4-Fox.JPG; 11868-C3-Fox.JPG; 11868-C2-Fox.JPG; 11868-C11-Fox.JPG; 11868-C10-Fox.JPG; 11868-C1-Fox.JPG;,,,Image
oai:ecommons.cornell.edu:1813/19350,Conservation Treatment Job # 12053,Images for job 12053: 12053-colorcardC-Argetsinger.JPG; 12053-ColorCardA-Argetsinger.JPG; 12053-C9-book plates-Argetsinger.JPG; 12053-C8-Argetsinger.JPG; 12053-C7-Argetsinger.JPG; 12053-C6-Argetsinger.JPG; 12053-C5-Argetsinger.JPG; 12053-C4-Argetsinger.JPG; 12053-C3-Argetsinger.JPG; 12053-C2-Argetsinger.JPG; 12053-C11-Argetsinger.JPG; 12053-C10-Argetsinger.JPG; 12053-C1-Argetsinger.JPG; 12053-A8-Argetsinger.JPG; 12053-A7-Argetsinger.JPG; 12053-A6-Argetsinger.JPG; 12053-A5-Argetsinger.JPG; 12053-A4-Argetsinger.JPG; 12053-A3-Argetsinger.JPG; 12053-A2-Argetsinger.JPG; 12053-A11-Argetsinger.JPG; 12053-A10-Argetsinger.JPG; 12053-A1-Argetsinger.JPG;,,,Image
oai:ecommons.cornell.edu:1813/19351,Conservation Treatment Job # 12220,"Conservation Treatment Job #12220
 - Treated as a part of the Saving America's Treasures Grant for Early American Trials - There are 15 individual pamphlets bound together in this volume marked ""no.16"", each has a different title and author.",,,Image
oai:ecommons.cornell.edu:1813/19352,Conservation Treatment Job # 11641,"Conservation Treatment Job #11641
  - Treated as a part of the Saving America's Treasures Grant for Early American Trials - There are 12 individual pamphlets bound together in this volume marked ""no.25"", each has a different title and author.",,,Image
